"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"acejiwq   ","S",01/01/2020 11:45,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 12:00,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 12:15,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 12:30,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 12:45,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 13:00,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 13:15,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 13:30,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 13:45,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 14:00,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
"acejiwq   ","S",01/01/2020 14:15,0,1,"","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"","","",<-1> ,"","","",<-2> [GPF] (CSM),"",<-2> [GPF] (CSM),"",<-1> ,
